# Pass B, proposal A — bottom-up clustering of the Pass A predicament phrases.
# One row per DISTINCT phrase. key = the N2 normalisation used to join back to the readings
# (NFKD, diacritics stripped, lowercased, non-alphanumerics to space, a/an/the dropped, word
# order preserved). surface = one film's actual wording, kept so the row is readable.
# Every assignment here was made by reading the phrase. No string similarity, no vectors,
# no stemming, no Jaccard. Phrases absent from this file are "none of these" and are listed
# in pipeline/out/predicates-propA.json under unclustered.
# predicateId	axis	roles	label	key	surface
the-house-must-act-as-one-to-survive	kin	household,pressed	The household survives only by acting as a single body	home must be abandoned to survive	a home must be abandoned to survive
the-house-must-act-as-one-to-survive	kin	household,pressed	The household survives only by acting as a single body	household is impoverished by death	a household is impoverished by a death
the-house-must-act-as-one-to-survive	kin	household,pressed	The household survives only by acting as a single body	household is pressed by mouths to feed	a household is pressed by mouths to feed
the-house-must-act-as-one-to-survive	kin	household,pressed	The household survives only by acting as a single body	household is relieved by death	a household is relieved by a death
the-house-must-act-as-one-to-survive	kin	household,pressed	The household survives only by acting as a single body	household loses its sons one by one	a household loses its sons one by one
the-house-must-act-as-one-to-survive	kin	household,pressed	The household survives only by acting as a single body	hunger turns household against itself	hunger turns a household against itself
the-house-must-act-as-one-to-survive	kin	household,pressed	The household survives only by acting as a single body	man rations little that is left	a man rations the little that is left
the-innocent-answer-for-one-mans-act	power	acting,answering	The family or the many are punished for what one person did	innocent suffer for what others do	the innocent suffer for what others do
the-innocent-answer-for-one-mans-act	power	acting,answering	The family or the many are punished for what one person did	one man is made to answer for another	one man is made to answer for another
the-innocent-answer-for-one-mans-act	power	acting,answering	The family or the many are punished for what one person did	family is punished for one man s escape	a family is punished for one man's escape
the-innocent-answer-for-one-mans-act	power	acting,answering	The family or the many are punished for what one person did	loved ones are punished for another s defiance	loved ones are punished for another's defiance
the-innocent-answer-for-one-mans-act	power	acting,answering	The family or the many are punished for what one person did	man s family answers for his disobedience	a man's family answers for his disobedience
the-innocent-answer-for-one-mans-act	power	acting,answering	The family or the many are punished for what one person did	one takes blame for another s decisions	one takes the blame for another's decisions
the-innocent-answer-for-one-mans-act	power	acting,answering	The family or the many are punished for what one person did	punishment for one is deflected onto another	punishment for one is deflected onto another
the-innocent-answer-for-one-mans-act	power	acting,answering	The family or the many are punished for what one person did	those close to hunted person are killed	those close to a hunted person are killed
the-innocent-answer-for-one-mans-act	power	acting,answering	The family or the many are punished for what one person did	those punished pass punishment to weaker	those punished pass the punishment to the weaker
the-killing-is-restaged-as-another-story	truth	restaging,killed	The act is rewritten into an account that can be lived with	bystander conceals his own small theft	a bystander conceals his own small theft
the-killing-is-restaged-as-another-story	truth	restaging,killed	The act is rewritten into an account that can be lived with	killing is rehearsed into different story	a killing is rehearsed into a different story
the-killing-is-restaged-as-another-story	truth	restaging,killed	The act is rewritten into an account that can be lived with	killing is staged to preserve lie	a killing is staged to preserve a lie
the-killing-is-restaged-as-another-story	truth	restaging,killed	The act is rewritten into an account that can be lived with	lie about death provokes killing	a lie about a death provokes a killing
the-killing-is-restaged-as-another-story	truth	restaging,killed	The act is rewritten into an account that can be lived with	rash act is covered up by another	a rash act is covered up by another
the-lie-must-be-fed	truth	lying,deceived	A single lie has to be maintained by more of them	lie is taken more seriously than intended	a lie is taken more seriously than intended
the-lie-must-be-fed	truth	lying,deceived	A single lie has to be maintained by more of them	lie must be maintained by more lies	a lie must be maintained by more lies
the-lie-must-be-fed	truth	lying,deceived	A single lie has to be maintained by more of them	lie to stranger ruins marriage	a lie to a stranger ruins a marriage
the-lie-must-be-fed	truth	lying,deceived	A single lie has to be maintained by more of them	man conceals how little he understands	a man conceals how little he understands
the-lie-must-be-fed	truth	lying,deceived	A single lie has to be maintained by more of them	man invents story that comes true	a man invents a story that comes true
the-lie-must-be-fed	truth	lying,deceived	A single lie has to be maintained by more of them	one man s small lie undoes another s life	one man's small lie undoes another's life
the-lie-must-be-fed	truth	lying,deceived	A single lie has to be maintained by more of them	shared pretence becomes as good as real	a shared pretence becomes as good as real
